Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
3.0,symi surtee,1.0,31.7,4.2,743,2.64,17.1,996299730,300,Maiden,casino,2024-02-15,poo,poo
6.0,fran's time,2.0,24.4,26.0,666,2.61,17.96,996299730,300,Maiden,casino,2024-02-15,poo,poo
1.0,kingsbrae alice,3.0,28.2,5.5,111,2.52,16.95,996299730,300,Maiden,casino,2024-02-15,poo,poo
7.0,duster,4.0,29.6,7.0,577,2.61,18.22,996299730,300,Maiden,casino,2024-02-15,poo,poo
5.0,judication,5.0,30.5,19.0,855,2.64,17.7,996299730,300,Maiden,casino,2024-02-15,poo,poo
,trash panda,6.0,31.3,1.0,488,,,996299730,300,Maiden,casino,2024-02-15,poo,poo
4.0,kingsbrae midget,7.0,24.3,9.0,234,2.54,17.38,996299730,300,Maiden,casino,2024-02-15,poo,poo
2.0,gold sprite miss,8.0,25.5,2.2,322,2.54,17.02,996299730,300,Maiden,casino,2024-02-15,poo,poo
,last choice,,,1.0,,,,996299730,300,Maiden,casino,2024-02-15,poo,poo
,clover charles,,,1.0,,,,996299730,300,Maiden,casino,2024-02-15,poo,poo
1.0,movie girl,1.0,29.9,1.8,1111,8.62,23.26,996299731,411,5,casino,2024-02-15,poo,poo
4.0,queen wok,2.0,28.4,5.0,4344,8.81,23.56,996299731,411,4,casino,2024-02-15,poo,poo
3.0,great mate,4.0,30.5,15.0,5433,8.82,23.5,996299731,411,5,casino,2024-02-15,poo,poo
6.0,lord robert,5.0,31.7,26.0,6556,8.88,23.82,996299731,411,5,casino,2024-02-15,poo,poo
2.0,meg's girl,7.0,23.7,4.8,2222,8.73,23.49,996299731,411,5,casino,2024-02-15,poo,poo
5.0,casino cowboy,8.0,30.4,8.0,3665,8.88,23.68,996299731,411,5,casino,2024-02-15,poo,poo
,danish cake,,,1.0,,,,996299732,300,4,casino,2024-02-15,poo,poo
3.0,my reputation,1.0,30.3,10.0,133,2.41,16.97,996299732,300,4,casino,2024-02-15,poo,poo
4.0,nangar prue,2.0,27.9,12.0,654,2.51,17.13,996299732,300,4,casino,2024-02-15,poo,poo
2.0,brendon nath,3.0,30.4,4.8,322,2.43,16.83,996299732,300,3,casino,2024-02-15,poo,poo
5.0,spritely olive,4.0,24.9,61.0,245,2.42,17.17,996299732,300,4,casino,2024-02-15,poo,poo
1.0,luna anne,6.0,23.2,1.3,411,2.45,16.8,996299732,300,4,casino,2024-02-15,poo,poo
6.0,leon kingsbrae,7.0,30.1,81.0,566,2.51,17.43,996299732,300,4,casino,2024-02-15,poo,poo
3.0,backcreek bullet,1.0,30.9,4.8,1233,8.78,23.75,996299733,411,7,casino,2024-02-15,poo,poo
4.0,rosy lone,2.0,26.9,13.0,3455,9.07,24.1,996299733,411,7,casino,2024-02-15,poo,poo
4.0,keiki polu,3.0,24.7,8.0,4544,9.08,24.1,996299733,411,6,casino,2024-02-15,poo,poo
7.0,divine wind,4.0,33.2,8.0,6667,9.21,24.35,996299733,411,6,casino,2024-02-15,poo,poo
