Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
6.0,wirrulla lexi,1.0,29.5,1.5,0,7.19,21.09,996378348,350,Maiden,murray bridge (mbs),2024-02-13,poo,poo
1.0,it's potter,2.0,28.1,71.0,0,7.39,20.35,996378348,350,Maiden,murray bridge (mbs),2024-02-13,poo,poo
3.0,white lust,4.0,31.0,23.0,0,7.28,20.6,996378348,350,Maiden,murray bridge (mbs),2024-02-13,poo,poo
2.0,on the tongs,5.0,30.8,7.0,,7.27,20.44,996378348,350,Maiden,murray bridge (mbs),2024-02-13,poo,poo
4.0,star beam,7.0,30.6,21.0,,7.52,20.69,996378348,350,Maiden,murray bridge (mbs),2024-02-13,poo,poo
5.0,dark trace,8.0,36.0,3.6,0,7.21,20.93,996378348,350,Maiden,murray bridge (mbs),2024-02-13,poo,poo
,it's bob,,,1.0,,,,996378348,350,Maiden,murray bridge (mbs),2024-02-13,poo,poo
,cawbourne millie,,,1.0,,,,996378349,350,7,murray bridge (mbs),2024-02-13,poo,poo
5.0,victa jayde,1.0,30.0,26.0,,7.45,20.5,996378349,350,6,murray bridge (mbs),2024-02-13,poo,poo
3.0,hot centipede,2.0,27.9,26.0,,7.44,20.36,996378349,350,7,murray bridge (mbs),2024-02-13,poo,poo
1.0,lyla mclaren,4.0,31.2,1.25,,7.4,20.17,996378349,350,5,murray bridge (mbs),2024-02-13,poo,poo
2.0,sweeping,5.0,25.2,8.5,,7.46,20.3,996378349,350,6,murray bridge (mbs),2024-02-13,poo,poo
6.0,all the sass,7.0,29.8,8.0,,7.99,21.08,996378349,350,7,murray bridge (mbs),2024-02-13,poo,poo
4.0,redtail cockatoo,8.0,32.6,15.0,,7.4,20.42,996378349,350,7,murray bridge (mbs),2024-02-13,poo,poo
4.0,ben charlie,1.0,36.1,6.0,,7.17,19.81,996378350,350,5,murray bridge (mbs),2024-02-13,poo,poo
