Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
,black jack kade,,,1.0,,,,998755023,440,Maiden,goulburn,2024-02-20,poo,poo
2.0,true inspiration,1.0,28.2,31.0,5452,,25.29,998755023,440,Maiden,goulburn,2024-02-20,poo,poo
4.0,stunning sky,2.0,26.8,71.0,6334,,25.32,998755023,440,Maiden,goulburn,2024-02-20,poo,poo
1.0,serial offender,3.0,31.4,1.4,4111,5.67,24.55,998755023,440,Maiden,goulburn,2024-02-20,poo,poo
5.0,classy model,6.0,26.7,10.0,3225,,25.33,998755023,440,Maiden,goulburn,2024-02-20,poo,poo
3.0,spring notice,7.0,33.5,4.4,2543,,25.31,998755023,440,Maiden,goulburn,2024-02-20,poo,poo
6.0,marshall kade,8.0,31.5,6.5,1666,,25.34,998755023,440,Maiden,goulburn,2024-02-20,poo,poo
,humble ethics,,,1.0,,,,998755024,350,Maiden,goulburn,2024-02-20,poo,poo
,settle,,,1.0,,,,998755024,350,Maiden,goulburn,2024-02-20,poo,poo
,showing pace,,,1.0,,,,998755024,350,Maiden,goulburn,2024-02-20,poo,poo
2.0,city model,2.0,25.9,3.6,652,,20.05,998755024,350,Maiden,goulburn,2024-02-20,poo,poo
1.0,cawbourne chad,3.0,29.6,2.8,311,6.41,19.94,998755024,350,Maiden,goulburn,2024-02-20,poo,poo
4.0,unleash rosie,4.0,26.2,34.0,124,,20.22,998755024,350,Maiden,goulburn,2024-02-20,poo,poo
3.0,super luca,5.0,34.8,4.4,243,,20.21,998755024,350,Maiden,goulburn,2024-02-20,poo,poo
6.0,daytime vera,6.0,25.2,19.0,436,,20.95,998755024,350,Maiden,goulburn,2024-02-20,poo,poo
5.0,mattapan,7.0,30.0,6.0,775,,20.52,998755024,350,Maiden,goulburn,2024-02-20,poo,poo
7.0,jigsaw soldier,8.0,32.6,8.0,567,,21.02,998755024,350,Maiden,goulburn,2024-02-20,poo,poo
,dana quinn,,,1.0,,,,998755025,350,7,goulburn,2024-02-20,poo,poo
3.0,sutton bolt,1.0,30.7,2.5,553,,20.01,998755025,350,7,goulburn,2024-02-20,poo,poo
4.0,mr. snow,2.0,29.2,31.0,234,,20.18,998755025,350,7,goulburn,2024-02-20,poo,poo
1.0,sinaloa girl,3.0,25.2,3.1,311,6.43,19.75,998755025,350,7,goulburn,2024-02-20,poo,poo
5.0,she's soaring,4.0,26.0,16.0,445,,20.44,998755025,350,7,goulburn,2024-02-20,poo,poo
2.0,rampage soldier,6.0,35.7,71.0,122,,19.94,998755025,350,7,goulburn,2024-02-20,poo,poo
6.0,karen bonkers,8.0,29.1,2.6,666,,20.7,998755025,350,7,goulburn,2024-02-20,poo,poo
,haig club blend,,,1.0,,,,998755026,350,7,goulburn,2024-02-20,poo,poo
6.0,far out tina,1.0,33.3,2.4,466,,22.99,998755026,350,7,goulburn,2024-02-20,poo,poo
2.0,golden blend,2.0,31.0,12.0,322,,20.19,998755026,350,7,goulburn,2024-02-20,poo,poo
4.0,johnny soldier,3.0,33.1,21.0,544,,20.4,998755026,350,7,goulburn,2024-02-20,poo,poo
1.0,shades of gold,4.0,27.3,4.4,111,,19.91,998755026,350,7,goulburn,2024-02-20,poo,poo
5.0,final award,6.0,28.7,2.6,235,,20.42,998755026,350,7,goulburn,2024-02-20,poo,poo
3.0,shane,7.0,34.4,41.0,653,,20.37,998755026,350,7,goulburn,2024-02-20,poo,poo
7.0,fascinate donald,1.0,28.5,10.0,537,,20.28,998755027,350,2,goulburn,2024-02-20,poo,poo
1.0,canya exclusive,2.0,28.1,1.33,411,6.46,19.72,998755027,350,4,goulburn,2024-02-20,poo,poo
6.0,manton larry,3.0,38.1,19.0,376,,20.24,998755027,350,3,goulburn,2024-02-20,poo,poo
4.0,felix floyd,4.0,38.5,18.0,744,,20.16,998755027,350,4,goulburn,2024-02-20,poo,poo
3.0,hardaway ranger,6.0,32.4,5.0,653,,20.01,998755027,350,1,goulburn,2024-02-20,poo,poo
5.0,faultless,7.0,28.2,21.0,165,,20.21,998755027,350,3,goulburn,2024-02-20,poo,poo
2.0,spring cocktail,8.0,28.5,41.0,222,,19.88,998755027,350,4,goulburn,2024-02-20,poo,poo
,evie on gas,,,1.0,,,,998755028,440,5,goulburn,2024-02-20,poo,poo
4.0,spring coin,1.0,33.4,11.0,7444,,25.21,998755028,440,6,goulburn,2024-02-20,poo,poo
1.0,spring feature,2.0,34.8,4.2,2111,5.64,25.1,998755028,440,5,goulburn,2024-02-20,poo,poo
2.0,mr. taylor,3.0,34.7,3.5,5322,,25.12,998755028,440,5,goulburn,2024-02-20,poo,poo
5.0,canya catch me,4.0,34.1,6.5,4655,,25.22,998755028,440,5,goulburn,2024-02-20,poo,poo
3.0,minter spice,5.0,25.3,4.2,6233,,25.18,998755028,440,5,goulburn,2024-02-20,poo,poo
6.0,chill out jack,6.0,33.3,9.5,1566,,25.49,998755028,440,5,goulburn,2024-02-20,poo,poo
7.0,bronco henry,7.0,34.1,18.0,8877,,25.64,998755028,440,5,goulburn,2024-02-20,poo,poo
8.0,benji's button,8.0,32.7,21.0,3788,,25.65,998755028,440,5,goulburn,2024-02-20,poo,poo
,cawbourne red,,,1.0,,,,998755028,440,6,goulburn,2024-02-20,poo,poo
,agent chevrolet,,,1.0,,,,998755029,440,4,goulburn,2024-02-20,poo,poo
,awesome ethics,,,1.0,,,,998755029,440,4,goulburn,2024-02-20,poo,poo
,here's bruce,,,1.0,,,,998755029,440,5,goulburn,2024-02-20,poo,poo
3.0,snowman,1.0,30.9,12.0,5533,,25.07,998755029,440,4,goulburn,2024-02-20,poo,poo
4.0,blind ambition,2.0,33.9,8.0,444,,25.24,998755029,440,4,goulburn,2024-02-20,poo,poo
5.0,country rock,4.0,27.8,19.0,3355,,25.51,998755029,440,5,goulburn,2024-02-20,poo,poo
1.0,bandit bluey,5.0,28.3,1.2,1111,5.56,24.43,998755029,440,4,goulburn,2024-02-20,poo,poo
2.0,infrared rays,6.0,30.6,17.0,2222,,24.88,998755029,440,5,goulburn,2024-02-20,poo,poo
,express ethics,,,1.0,,,,998755030,350,5,goulburn,2024-02-20,poo,poo
,my name's jackie,,,1.0,,,,998755030,350,5,goulburn,2024-02-20,poo,poo
5.0,pavlov bale,1.0,34.9,26.0,455,,20.22,998755030,350,5,goulburn,2024-02-20,poo,poo
3.0,spring arlo,2.0,31.9,81.0,133,,20.1,998755030,350,5,goulburn,2024-02-20,poo,poo
2.0,kaizen shadow,3.0,25.9,4.0,212,6.43,20.07,998755030,350,5,goulburn,2024-02-20,poo,poo
4.0,tribute bale,4.0,35.1,81.0,544,,20.2,998755030,350,5,goulburn,2024-02-20,poo,poo
1.0,raglan mamba,5.0,32.7,10.0,321,,19.73,998755030,350,5,goulburn,2024-02-20,poo,poo
6.0,irinka digby,6.0,30.5,1.25,666,,20.31,998755030,350,5,goulburn,2024-02-20,poo,poo
,sirius lulu,,,1.0,,,,998755031,350,5,goulburn,2024-02-20,poo,poo
,harmony fire,,,1.0,,,,998755031,350,5,goulburn,2024-02-20,poo,poo
,sagan bale,,,1.0,,,,998755031,350,5,goulburn,2024-02-20,poo,poo
4.0,she's airborne,2.0,26.0,21.0,334,,19.98,998755031,350,5,goulburn,2024-02-20,poo,poo
1.0,hardaway chicago,3.0,37.5,1.8,211,6.43,19.45,998755031,350,5,goulburn,2024-02-20,poo,poo
5.0,blackpool buddy,5.0,35.1,34.0,555,,20.1,998755031,350,5,goulburn,2024-02-20,poo,poo
3.0,vantage point,7.0,26.9,21.0,443,,19.91,998755031,350,5,goulburn,2024-02-20,poo,poo
2.0,goodbye mate,8.0,30.6,2.1,122,,19.68,998755031,350,5,goulburn,2024-02-20,poo,poo
,benji's button,,,1.0,,,,998755032,440,5,goulburn,2024-02-20,poo,poo
6.0,ballows twitch,1.0,36.6,1.33,2366,,25.27,998755032,440,7,goulburn,2024-02-20,poo,poo
8.0,be johnny,2.0,32.2,61.0,6478,,25.64,998755032,440,7,goulburn,2024-02-20,poo,poo
1.0,pan licked,3.0,33.3,10.0,7111,5.68,24.96,998755032,440,7,goulburn,2024-02-20,poo,poo
5.0,orson jimmy,4.0,32.5,23.0,4555,,25.25,998755032,440,5,goulburn,2024-02-20,poo,poo
2.0,watchmaker,5.0,33.3,31.0,1222,,24.98,998755032,440,7,goulburn,2024-02-20,poo,poo
4.0,redshift delta,6.0,29.3,16.0,5844,,25.19,998755032,440,5,goulburn,2024-02-20,poo,poo
3.0,computer model,7.0,32.1,5.0,3733,,25.03,998755032,440,7,goulburn,2024-02-20,poo,poo
7.0,be diplomatic,8.0,28.0,101.0,8687,,25.29,998755032,440,7,goulburn,2024-02-20,poo,poo
,cawbourne red,,,1.0,,,,998755032,440,6,goulburn,2024-02-20,poo,poo
,short ticket,,,1.0,,,,998755033,350,Maiden,goulburn,2024-02-20,poo,poo
,calamity ethics,,,1.0,,,,998755033,350,Maiden,goulburn,2024-02-20,poo,poo
,sanguine,,,1.0,,,,998755033,350,Maiden,goulburn,2024-02-20,poo,poo
1.0,pamjams beau,1.0,29.4,9.5,111,,19.93,998755033,350,Maiden,goulburn,2024-02-20,poo,poo
2.0,star present,2.0,34.3,2.15,632,,20.0,998755033,350,Maiden,goulburn,2024-02-20,poo,poo
6.0,mowski bella,3.0,25.2,8.0,266,,20.36,998755033,350,Maiden,goulburn,2024-02-20,poo,poo
7.0,lime rock park,4.0,27.0,18.0,477,,21.18,998755033,350,Maiden,goulburn,2024-02-20,poo,poo
4.0,time chariot,5.0,33.7,6.5,754,,20.23,998755033,350,Maiden,goulburn,2024-02-20,poo,poo
5.0,spring renegade,7.0,33.1,5.0,325,,20.24,998755033,350,Maiden,goulburn,2024-02-20,poo,poo
3.0,mellcat leslie,8.0,33.3,8.0,543,,20.08,998755033,350,Maiden,goulburn,2024-02-20,poo,poo
2.0,romero,1.0,31.6,7.0,2,,20.15,998755034,350,6,goulburn,2024-02-20,poo,poo
6.0,zeam bale,2.0,28.7,9.0,6,,20.39,998755034,350,5,goulburn,2024-02-20,poo,poo
1.0,miss macie lyn,3.0,31.3,3.6,1,6.49,19.78,998755034,350,6,goulburn,2024-02-20,poo,poo
5.0,cawbourne speech,4.0,31.0,2.7,5,,20.33,998755034,350,5,goulburn,2024-02-20,poo,poo
3.0,nordic vision,5.0,32.6,23.0,3,,20.21,998755034,350,6,goulburn,2024-02-20,poo,poo
8.0,burner phone,6.0,35.2,23.0,8,,20.55,998755034,350,6,goulburn,2024-02-20,poo,poo
7.0,rich man's world,7.0,27.5,51.0,7,,20.46,998755034,350,5,goulburn,2024-02-20,poo,poo
4.0,blazing will,8.0,32.9,4.8,4,,20.3,998755034,350,5,goulburn,2024-02-20,poo,poo
,loud louie,,,1.0,,,,998764041,411,Maiden,casino,2024-02-20,poo,poo
1.0,backcreek benny,1.0,30.5,1.5,1111,8.69,23.26,998764041,411,Maiden,casino,2024-02-20,poo,poo
4.0,montkeila boy,2.0,36.2,41.0,5554,9.19,24.18,998764041,411,Maiden,casino,2024-02-20,poo,poo
2.0,kooringa millie,3.0,24.4,5.5,2222,8.95,24.02,998764041,411,Maiden,casino,2024-02-20,poo,poo
6.0,mountain rivera,4.0,31.2,9.0,6666,9.2,24.39,998764041,411,Maiden,casino,2024-02-20,poo,poo
3.0,cosmic sards,6.0,26.0,6.0,3343,9.07,24.12,998764041,411,Maiden,casino,2024-02-20,poo,poo
5.0,distance rule,7.0,29.7,23.0,4435,9.08,24.24,998764041,411,Maiden,casino,2024-02-20,poo,poo
3.0,star claire,1.0,26.9,14.0,1333,8.93,23.92,998764042,411,Maiden,casino,2024-02-20,poo,poo
5.0,ava's bluey,2.0,37.5,21.0,5655,9.14,24.14,998764042,411,Maiden,casino,2024-02-20,poo,poo
4.0,mountain blues,3.0,25.6,34.0,3444,9.02,24.11,998764042,411,Maiden,casino,2024-02-20,poo,poo
7.0,ando's believer,4.0,29.2,61.0,7777,9.27,24.82,998764042,411,Maiden,casino,2024-02-20,poo,poo
2.0,milo davis,6.0,30.4,1.3,4212,8.82,23.83,998764042,411,Maiden,casino,2024-02-20,poo,poo
6.0,hooked on wine,7.0,25.0,26.0,6566,9.11,24.6,998764042,411,Maiden,casino,2024-02-20,poo,poo
1.0,gift for holly,8.0,28.4,4.0,2121,8.76,23.8,998764042,411,Maiden,casino,2024-02-20,poo,poo
1.0,martin's jet,1.0,28.1,5.0,111,2.41,17.23,998764043,300,Maiden,casino,2024-02-20,poo,poo
3.0,judication,2.0,30.3,18.0,733,2.59,17.49,998764043,300,Maiden,casino,2024-02-20,poo,poo
7.0,grand perfection,3.0,27.1,4.4,277,2.46,17.96,998764043,300,Maiden,casino,2024-02-20,poo,poo
4.0,rolling cole,4.0,32.3,41.0,844,2.64,17.68,998764043,300,Maiden,casino,2024-02-20,poo,poo
6.0,loongana prince,5.0,30.5,3.0,566,2.51,17.82,998764043,300,Maiden,casino,2024-02-20,poo,poo
5.0,clover charles,6.0,29.2,4.4,355,2.47,17.7,998764043,300,Maiden,casino,2024-02-20,poo,poo
,kingsbrae midget,7.0,23.9,7.5,488,,,998764043,300,Maiden,casino,2024-02-20,poo,poo
2.0,miss freyja,8.0,30.0,23.0,622,2.52,17.27,998764043,300,Maiden,casino,2024-02-20,poo,poo
,whiskey cowboy,,,1.0,,,,998764043,300,Maiden,casino,2024-02-20,poo,poo
,credit card debt,,,1.0,,,,998764043,300,Maiden,casino,2024-02-20,poo,poo
5.0,margie bourbon,1.0,22.6,6.5,135,2.48,17.54,998764044,300,Maiden,casino,2024-02-20,poo,poo
2.0,hooked on chardy,2.0,28.3,8.5,322,2.57,17.26,998764044,300,Maiden,casino,2024-02-20,poo,poo
8.0,bugatti breaker,3.0,30.3,26.0,878,2.88,18.28,998764044,300,Maiden,casino,2024-02-20,poo,poo
7.0,freyja's girl,4.0,30.8,23.0,787,2.82,18.06,998764044,300,Maiden,casino,2024-02-20,poo,poo
3.0,last laugh,5.0,23.0,19.0,463,2.57,17.42,998764044,300,Maiden,casino,2024-02-20,poo,poo
6.0,fran's time,6.0,24.0,34.0,646,2.66,17.68,998764044,300,Maiden,casino,2024-02-20,poo,poo
4.0,tabloid gossip,7.0,26.7,2.7,554,2.61,17.5,998764044,300,Maiden,casino,2024-02-20,poo,poo
1.0,expert quality,8.0,32.3,2.4,211,2.51,16.91,998764044,300,Maiden,casino,2024-02-20,poo,poo
,whiskey cowboy,,,1.0,,,,998764044,300,Maiden,casino,2024-02-20,poo,poo
,credit card debt,,,1.0,,,,998764044,300,Maiden,casino,2024-02-20,poo,poo
5.0,wish come true,1.0,24.7,4.0,765,2.54,17.35,998764045,300,4,casino,2024-02-20,poo,poo
7.0,robell ted,2.0,30.4,4.6,477,2.48,17.52,998764045,300,3,casino,2024-02-20,poo,poo
8.0,wild streak,3.0,33.2,13.0,588,2.52,17.66,998764045,300,4,casino,2024-02-20,poo,poo
3.0,little gomez,4.0,27.6,8.5,243,2.42,17.33,998764045,300,4,casino,2024-02-20,poo,poo
3.0,liar for hire,5.0,30.4,3.0,124,2.39,17.33,998764045,300,1,casino,2024-02-20,poo,poo
6.0,sick bubblegum,6.0,26.3,11.0,656,2.53,17.46,998764045,300,4,casino,2024-02-20,poo,poo
2.0,out of cash,7.0,24.4,12.0,832,2.57,17.26,998764045,300,3,casino,2024-02-20,poo,poo
1.0,my reputation,8.0,30.6,16.0,311,2.46,17.11,998764045,300,4,casino,2024-02-20,poo,poo
,pink moon,,,1.0,,,,998764046,411,5,casino,2024-02-20,poo,poo
,hot august night,,,1.0,,,,998764046,411,7,casino,2024-02-20,poo,poo
6.0,blom man,1.0,31.5,19.0,1366,9.0,24.34,998764046,411,7,casino,2024-02-20,poo,poo
5.0,fawn all over,2.0,33.6,4.8,3555,9.11,24.18,998764046,411,6,casino,2024-02-20,poo,poo
2.0,sandave style,3.0,29.2,3.6,2112,8.93,23.9,998764046,411,5,casino,2024-02-20,poo,poo
8.0,tobias,4.0,35.2,51.0,8888,9.21,24.51,998764046,411,5,casino,2024-02-20,poo,poo
4.0,divine wind,5.0,32.7,5.0,7644,9.12,24.1,998764046,411,6,casino,2024-02-20,poo,poo
1.0,mr. shifty,6.0,30.7,6.5,5421,9.01,23.82,998764046,411,5,casino,2024-02-20,poo,poo
7.0,burringbar blue,7.0,32.2,4.0,6777,9.16,24.43,998764046,411,5,casino,2024-02-20,poo,poo
