Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
,caramel queen,,,1.0,,,,998752117,600,5,albion park,2024-02-22,poo,poo
1.0,pursuer,1.0,29.6,2.3,22,9.78,34.85,998752117,600,5,albion park,2024-02-22,poo,poo
3.0,tiny encounter,2.0,34.3,19.0,33,9.9,35.06,998752117,600,5,albion park,2024-02-22,poo,poo
4.0,book of love,5.0,29.8,13.0,44,9.97,35.13,998752117,600,5,albion park,2024-02-22,poo,poo
2.0,seven sinners,7.0,24.6,1.85,11,9.73,34.89,998752117,600,5,albion park,2024-02-22,poo,poo
5.0,midnight bandit,8.0,34.4,21.0,55,10.12,35.2,998752117,600,5,albion park,2024-02-22,poo,poo
1.0,dixie gambles,1.0,25.9,3.3,11,9.69,35.04,998752118,600,5,albion park,2024-02-22,poo,poo
3.0,scarlatti,2.0,29.3,3.1,44,9.89,35.18,998752118,600,5,albion park,2024-02-22,poo,poo
6.0,witty wendy,3.0,27.1,18.0,77,10.14,35.38,998752118,600,5,albion park,2024-02-22,poo,poo
7.0,clear to pass,4.0,27.0,26.0,56,9.9,35.52,998752118,600,5,albion park,2024-02-22,poo,poo
5.0,i'm peakin',6.0,33.6,13.0,23,9.72,35.33,998752118,600,5,albion park,2024-02-22,poo,poo
2.0,doing fine,7.0,30.6,3.2,65,10.03,35.05,998752118,600,5,albion park,2024-02-22,poo,poo
4.0,obliging warren,8.0,30.3,10.0,32,9.84,35.22,998752118,600,5,albion park,2024-02-22,poo,poo
,little edward,,,0.0,,,,998842700,400,5,warragul,2024-02-20,poo,poo
,aston bollinger,,,0.0,,,,998842700,400,5,warragul,2024-02-20,poo,poo
4.0,curry classified,1.0,26.6,2.7,43,8.4475,22.616,998842700,400,5,warragul,2024-02-20,poo,poo
1.0,black dream,2.0,30.7,3.5,11,8.29,22.342,998842700,400,5,warragul,2024-02-20,poo,poo
5.0,gremlin,3.0,30.6,4.3,34,8.43,22.652,998842700,400,4,warragul,2024-02-20,poo,poo
2.0,art the clown,5.0,36.1,5.0,22,8.36,22.451,998842700,400,4,warragul,2024-02-20,poo,poo
6.0,prestia,7.0,28.5,42.4,66,8.507,22.801,998842700,400,5,warragul,2024-02-20,poo,poo
8.0,nash bale,8.0,33.9,21.2,78,8.542,23.164,998842700,400,5,warragul,2024-02-20,poo,poo
3.0,misty amy,4.0,27.1,67.4,55,8.5,22.597,998842700,400,5,warragul,2024-02-20,poo,poo
7.0,wild reputation,6.0,31.6,111.6,87,8.577,23.131,998842700,400,5,warragul,2024-02-20,poo,poo
,desmonde,1.0,31.5,6.0,,,,998842706,460,5,warragul,2024-02-20,poo,poo
,why not pearl,2.0,27.7,10.0,,,,998842706,460,5,warragul,2024-02-20,poo,poo
,rumour confirmed,3.0,32.2,7.5,,,,998842706,460,5,warragul,2024-02-20,poo,poo
,my cool jack,4.0,31.4,8.0,,,,998842706,460,5,warragul,2024-02-20,poo,poo
,solace,5.0,35.3,8.0,,,,998842706,460,5,warragul,2024-02-20,poo,poo
,jayville molly,6.0,27.1,31.0,,,,998842706,460,5,warragul,2024-02-20,poo,poo
,dr. zepher,7.0,29.3,3.4,,,,998842706,460,5,warragul,2024-02-20,poo,poo
,black ombre,8.0,33.2,3.5,,,,998842706,460,5,warragul,2024-02-20,poo,poo
,hustle hustle,,,14.0,,,,998842706,460,5,warragul,2024-02-20,poo,poo
,bankrupt,,,24.0,,,,998842706,460,5,warragul,2024-02-20,poo,poo
,dundee smokey,,,2.7,,,,998842705,460,4,warragul,2024-02-20,poo,poo
,west on strobe,1.0,35.6,6.504,,,,998842705,460,5,warragul,2024-02-20,poo,poo
,got the lot,2.0,33.2,2.5,,,,998842705,460,4,warragul,2024-02-20,poo,poo
,lornett express,4.0,31.1,5.0,,,,998842705,460,4,warragul,2024-02-20,poo,poo
,dr. united,5.0,32.0,11.0,,,,998842705,460,5,warragul,2024-02-20,poo,poo
,mythical queen,6.0,27.8,17.0,,,,998842705,460,5,warragul,2024-02-20,poo,poo
,rockin' rhino,7.0,34.6,31.0,,,,998842705,460,5,warragul,2024-02-20,poo,poo
,mr. dramatic,8.0,32.4,15.0,,,,998842705,460,4,warragul,2024-02-20,poo,poo
,hierarchy,,,26.0,,,,998842705,460,5,warragul,2024-02-20,poo,poo
,high emotion,3.0,26.7,26.0,,,,998842705,460,5,warragul,2024-02-20,poo,poo
,ocean girl,1.0,28.1,26.0,,,,998842707,460,5,warragul,2024-02-20,poo,poo
,dr. harold,2.0,31.4,3.5,,,,998842707,460,5,warragul,2024-02-20,poo,poo
,adam's back,3.0,30.3,8.5,,,,998842707,460,5,warragul,2024-02-20,poo,poo
,pepita,4.0,29.2,3.0,,,,998842707,460,5,warragul,2024-02-20,poo,poo
,astute queen,5.0,28.9,15.0,,,,998842707,460,5,warragul,2024-02-20,poo,poo
,max fawn,6.0,33.5,18.0,,,,998842707,460,5,warragul,2024-02-20,poo,poo
,who told mel,7.0,29.5,7.5,,,,998842707,460,5,warragul,2024-02-20,poo,poo
,banjo one string,8.0,31.8,5.0,,,,998842707,460,5,warragul,2024-02-20,poo,poo
,mighty hercules,,,18.0,,,,998842707,460,5,warragul,2024-02-20,poo,poo
,astronomica,,,7.0,,,,998842707,460,5,warragul,2024-02-20,poo,poo
,armagh,,,18.0,,,,998842698,680,5,warragul,2024-02-20,poo,poo
,sweaty hand,1.0,32.1,21.0,,,,998842698,680,5,warragul,2024-02-20,poo,poo
,emerley zoe,3.0,27.6,1.9,,,,998842698,680,5,warragul,2024-02-20,poo,poo
,excavator ticket,4.0,34.2,10.0,,,,998842698,680,5,warragul,2024-02-20,poo,poo
,voice of thunder,5.0,32.8,5.0,,,,998842698,680,4,warragul,2024-02-20,poo,poo
,johnny cool,6.0,34.0,6.0,,,,998842698,680,5,warragul,2024-02-20,poo,poo
,aston sunset,7.0,29.5,23.0,,,,998842698,680,5,warragul,2024-02-20,poo,poo
,darnum fox,8.0,30.5,6.5,,,,998842698,680,5,warragul,2024-02-20,poo,poo
,mumbo alarm,1.0,34.7,3.9,,,,996370440,400,4,warragul,2024-02-20,poo,poo
,funny old fellow,2.0,36.4,2.1,,,,996370440,400,5,warragul,2024-02-20,poo,poo
,bourbon barrels,3.0,31.6,26.0,,,,996370440,400,5,warragul,2024-02-20,poo,poo
,hard on me,4.0,26.4,31.0,,,,996370440,400,5,warragul,2024-02-20,poo,poo
,irish nikki,5.0,28.5,10.0,,,,996370440,400,4,warragul,2024-02-20,poo,poo
,riley coin,6.0,30.8,14.0,,,,996370440,400,5,warragul,2024-02-20,poo,poo
,classy kayla,7.0,30.3,31.0,,,,996370440,400,5,warragul,2024-02-20,poo,poo
,daintree damage,8.0,33.6,3.9,,,,996370440,400,5,warragul,2024-02-20,poo,poo
,sir capulet,,,4.5,,,,996370440,400,5,warragul,2024-02-20,poo,poo
,shank's pony,,,26.0,,,,996370440,400,5,warragul,2024-02-20,poo,poo
,rattle and bang,1.0,35.8,6.0,,,,998842708,460,7,warragul,2024-02-20,poo,poo
,aston tommy,2.0,33.2,9.0,,,,998842708,460,7,warragul,2024-02-20,poo,poo
,bar code,3.0,33.8,15.0,,,,998842708,460,6,warragul,2024-02-20,poo,poo
,bruce intention,4.0,37.0,9.0,,,,998842708,460,7,warragul,2024-02-20,poo,poo
,target range,5.0,24.2,12.0,,,,998842708,460,6,warragul,2024-02-20,poo,poo
,daintree darius,6.0,29.5,18.0,,,,998842708,460,7,warragul,2024-02-20,poo,poo
,kit,7.0,29.8,2.0,,,,998842708,460,7,warragul,2024-02-20,poo,poo
,promises to be,8.0,36.7,8.0,,,,998842708,460,7,warragul,2024-02-20,poo,poo
,stitch and shout,,,10.0,,,,998842708,460,6,warragul,2024-02-20,poo,poo
,fergus zulu,,,3.0,,,,998842708,460,7,warragul,2024-02-20,poo,poo
