,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Jayson Bull (6),Nicole Connell,22.86,0.0,10.62,2,30.0kg,$26.00,395,5,13/12/2023,albion-park
1,2,Wildash Hornet (3),Robert Giltinan,22.91,0.75,10.57,1,30.5kg,$6.00,395,5,13/12/2023,albion-park
2,3,Super Stacey (1),Sandra Hunt,22.98,1.75,10.69,4,28.4kg,$2.70,395,5,13/12/2023,albion-park
3,4,Farmor Power (8),Cecil Druery,23.12,3.75,10.77,5,32.7kg,$31.00,395,5,13/12/2023,albion-park
4,5,Sorrento Breeze (7),Stephen Neary,23.23,5.25,10.98,7,28.0kg,$10.00,395,5,13/12/2023,albion-park
5,6,Julane Ava (2),Reginald Hazelgrove,23.28,6.0,10.86,6,25.8kg,$2.25,395,5,13/12/2023,albion-park
6,7,North Star (4),Reginald Hazelgrove,23.28,6.0,10.67,3,26.0kg,$11.00,395,5,13/12/2023,albion-park
7,1,Bun Undercurrent (2),Thomas Dailly,25.88,0.0,6.94,M432,25.8kg,$12.00,450,M,13/12/2023,ballarat
8,2,Bun Tornado (3),Thomas Dailly,26.18,4.26,6.82,Q223,27.2kg,$34.00,450,M,13/12/2023,ballarat
9,3,Shima Ruby (8),Thomas Dailly,26.18,4.3,6.8,Q111,25.8kg,$12.00,450,M,13/12/2023,ballarat
10,4,Tessa England (7),Thomas Dailly,26.43,7.84,7.05,M654,25.0kg,$41.00,450,M,13/12/2023,ballarat
11,5,Tessa Denmark (5),Thomas Dailly,26.48,8.57,7.26,S887,26.5kg,$3.00,450,M,13/12/2023,ballarat
12,6,Shima Style (4),Thomas Dailly,26.57,9.79,7.13,S776,33.3kg,$3.20,450,M,13/12/2023,ballarat
13,7,Bun Exhale (6),Thomas Dailly,26.57,9.84,6.98,S565,26.1kg,$7.50,450,M,13/12/2023,ballarat
14,8,What We Do (1),Thomas Dailly,26.82,13.43,6.92,M348,26.6kg,$4.90,450,M,13/12/2023,ballarat
15,1,Motion Sensor (8),Debbie Selleck,25.66,0.0,6.72,M211,30.8kg,$6.00,450,M,13/12/2023,ballarat
16,2,Bun Volcano (7),Thomas Dailly,25.77,1.6,6.72,Q122,26.4kg,$22.00,450,M,13/12/2023,ballarat
17,3,Phelan Tubman (4),Thomas Dailly,25.91,3.61,6.88,Q443,24.9kg,$1.90,450,M,13/12/2023,ballarat
18,4,Rev Leon (6),Thomas Dailly,25.93,3.87,6.89,M534,32.5kg,$3.80,450,M,13/12/2023,ballarat
19,5,Shima Bridie (3),Thomas Dailly,26.08,5.93,6.79,M355,28.4kg,$11.00,450,M,13/12/2023,ballarat
20,6,Bun Quake (1),Thomas Dailly,26.13,6.73,6.99,M666,28.3kg,$41.00,450,M,13/12/2023,ballarat
21,7,Proper Franky (2),Thomas Dailly,26.33,9.56,7.1,S777,34.8kg,$41.00,450,M,13/12/2023,ballarat
22,8,Rattle And Bang (5),Thomas Dailly,26.64,13.97,7.31,S888,36.1kg,$24.00,450,M,13/12/2023,ballarat
23,1,Moraine Zoe (8),Dean Elliot,25.62,0.0,6.64,M111,25.3kg,$7.00,450,SF,13/12/2023,ballarat
24,2,Side Of Ice (2),Joshua Formosa,25.96,4.81,6.93,S632,29.1kg,$3.75,450,SF,13/12/2023,ballarat
25,3,Claretown Ann (7),Peter Griffen,26.06,6.21,7.03,M753,31.8kg,$4.20,450,SF,13/12/2023,ballarat
26,4,Moraine Chloe (1),Peter Fulton,26.17,7.8,6.78,Q245,27.1kg,$15.00,450,SF,13/12/2023,ballarat
27,5,Margot (6),Nathan McKay,26.21,8.39,6.78,M324,31.1kg,$14.00,450,SF,13/12/2023,ballarat
28,6,Blue Tick Maya (3),Julie Chilcott,26.32,9.96,6.86,M566,24.9kg,$21.00,450,SF,13/12/2023,ballarat
29,7,She's The Grouse (5),Darren Kee,26.37,10.71,7.05,S877,27.8kg,$7.00,450,SF,13/12/2023,ballarat
30,8,Arandt's Girl (4),Margaret Brealey,26.66,14.86,6.85,M488,29.0kg,$4.90,450,SF,13/12/2023,ballarat
31,1,Explosive Debt (7),Lisa Delbridge,25.49,0.0,6.55,Q111,35.1kg,$26.00,450,X45,13/12/2023,ballarat
32,2,That's Ivy's (3),Jeffrey Britton,25.55,0.93,6.62,M223,34.5kg,$1.70,450,X45,13/12/2023,ballarat
33,3,Wigram Road (6),Bryan Sykes,25.66,2.46,6.83,S662,33.3kg,$41.00,450,X45,13/12/2023,ballarat
34,4,Panama Riot (4),Colin Berminhgam,25.67,2.63,6.66,M454,33.3kg,$6.50,450,X45,13/12/2023,ballarat
