,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Mitcham Xena (7),John T Mcinerney,17.63,0.0,,221.0,26.2kg,$3.10,295,C1,01/05/2023,addington
1,2,Nouveau (8),Rosemary D Blackburn,17.66,0.5,5.95,112.0,29.7kg,$20.00,295,C1,01/05/2023,addington
2,3,Opawa Lilly (5),John S Rush,17.72,1.5,,643.0,29.0kg,$13.00,295,C1,01/05/2023,addington
3,4,Homebush Bluey (3),John T Mcinerney,17.82,3.0,,334.0,36.7kg,$4.60,295,C1,01/05/2023,addington
4,5,Belle Ame (1),Ashley G Bradshaw,18.05,6.7,,555.0,25.3kg,$3.50,295,C1,01/05/2023,addington
5,6,Homebush Jaxon (2),John T Mcinerney,18.1,7.4,,466.0,32.8kg,$8.00,295,C1,01/05/2023,addington
6,7,Homebush Reign (6),John T Mcinerney,18.19,8.9,,777.0,34.4kg,$8.00,295,C1,01/05/2023,addington
7,1,Notification (1),John Catton,30.35,0.0,5.51,11.0,24.5kg,$6.50,520,MH,01/05/2023,albion-park
8,2,Crystal Gunn (3),Kerry Hoggan,30.64,4.25,5.7,24.0,27.4kg,$10.00,520,MH,01/05/2023,albion-park
9,3,Phoebe's Honey (2),Warren Nicholls,30.77,6.0,5.65,52.0,25.4kg,$1.60,520,MH,01/05/2023,albion-park
10,4,Johnny Baha (8),Kim Shedden,31.51,16.5,5.73,75.0,33.6kg,$71.00,520,MH,01/05/2023,albion-park
11,5,Imposing Fergus (4),Robynne Black,31.53,16.75,5.78,37.0,34.2kg,$5.00,520,MH,01/05/2023,albion-park
12,6,Good Chat Mort (6),Karen Davies,31.71,19.5,5.74,66.0,29.8kg,$41.00,520,MH,01/05/2023,albion-park
13,7,Speedy Mint (5),Reginald Hazelgrove,31.76,20.25,5.66,43.0,30.6kg,$7.50,520,MH,01/05/2023,albion-park
14,1,Digital Sea (8),Jemma Daley,30.18,0.0,5.49,11.0,27.2kg,$2.05,520,MH,01/05/2023,albion-park
15,2,Ready To Sting (2),Warren Nicholls,30.26,1.0,5.67,32.0,31.7kg,$2.75,520,MH,01/05/2023,albion-park
16,3,Imposing Falkor (7),Robynne Black,30.85,9.5,5.78,44.0,32.9kg,$16.00,520,MH,01/05/2023,albion-park
17,4,All That Torque (4),Nicole Peters,31.06,12.5,5.81,55.0,34.9kg,$26.00,520,MH,01/05/2023,albion-park
18,5,Gold Tip (1),John Hutchinson,31.18,14.25,5.85,66.0,31.2kg,$90.00,520,MH,01/05/2023,albion-park
19,6,Logan Foxtrot (6),Peter Evans,31.42,17.75,5.66,23.0,27.1kg,$4.80,520,MH,01/05/2023,albion-park
20,1,Titanium Gunn (1),Jeff Crawford,30.14,0.0,5.66,32.0,33.3kg,$1.80,520,NNP,01/05/2023,albion-park
21,2,King Capers (4),Brett Hazelgrove,30.35,3.0,5.55,11.0,31.7kg,$2.25,520,NNP,01/05/2023,albion-park
22,3,Joey The Poke (7),John Mccarthy,30.61,6.5,5.81,74.0,31.7kg,$14.00,520,NNP,01/05/2023,albion-park
23,4,Kiwi Bliss (2),Lindsay Joyce,30.66,7.5,5.72,53.0,28.3kg,$9.00,520,NNP,01/05/2023,albion-park
24,5,Jackson's Miss (3),Robert Jacobsen,30.79,9.25,5.66,45.0,29.0kg,$51.00,520,NNP,01/05/2023,albion-park
25,6,Keep Tracking (8),Gary Keep,30.84,10.0,5.73,66.0,29.8kg,$22.00,520,NNP,01/05/2023,albion-park
26,7,Blue Haze (6),Reginald Hazelgrove,30.98,12.0,5.63,27.0,25.3kg,$90.00,520,NNP,01/05/2023,albion-park
27,8,Senri Gardot (5),Christine Bourke,31.12,14.0,5.87,88.0,28.5kg,$90.00,520,NNP,01/05/2023,albion-park
28,1,Applejack Fly (1),John Hutchinson,23.04,0.0,10.73,1.0,27.5kg,$3.00,395,5,01/05/2023,albion-park
29,2,Lost Digit (3),Gary Keep,23.34,4.25,10.87,2.0,32.2kg,$34.00,395,5,01/05/2023,albion-park
30,3,Queenslander (6),Garry Gilbert,23.5,6.5,11.09,4.0,33.0kg,$8.00,395,5,01/05/2023,albion-park
