,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Desert Lion (7),Rita Gatt,22.97,0.0,8.56,M/11,29.7kg,$5.00,390,6G,01/07/2023,ballarat
1,2,Idle Awhile (8),Rosalie Kerr,23.02,0.76,8.75,M/33,34.9kg,$5.00,390,6G,01/07/2023,ballarat
2,3,Lala Speed (3),Donna Knight,23.13,2.3,8.79,M/44,35.3kg,$11.00,390,6G,01/07/2023,ballarat
3,4,Blue Bale (5),Luke Harris,23.17,2.87,8.74,M/22,36.5kg,$13.00,390,6G,01/07/2023,ballarat
4,5,Hot Cross (6),Joe Uglietta,23.19,3.21,8.89,M/55,32.8kg,$21.00,390,6G,01/07/2023,ballarat
5,6,Jorgy (1),Delaine Vigor,23.46,7.06,9.1,M/87,30.2kg,$8.50,390,6G,01/07/2023,ballarat
6,7,Zipping Gian (2),Deborah Coleman,23.54,8.23,9.03,M/78,26.6kg,$2.60,390,6G,01/07/2023,ballarat
7,8,Rowcliffe Ruslie (4),Russell Edwards,23.55,8.3,8.93,M/66,22.8kg,$23.00,390,6G,01/07/2023,ballarat
8,1,Maxwell Smart (1),Christine Robartson,30.19,0.0,5.56,1111,33.2kg,$2.70,520,M,01/07/2023,cannington
9,2,Disco Trixie (3),Enzo Crudeli,30.29,1.5,5.76,5333,28.1kg,$2.80,520,M,01/07/2023,cannington
10,3,Hard Maintenance (2),Terrence Erenshaw,30.34,2.0,5.57,2222,24.7kg,$5.50,520,M,01/07/2023,cannington
11,4,Skye Monelli (8),Morgan Turner,30.48,4.25,5.83,6444,24.4kg,$7.00,520,M,01/07/2023,cannington
12,5,West On Trixie (7),Glen Currie,30.91,10.25,5.65,3555,26.8kg,$18.00,520,M,01/07/2023,cannington
13,6,Craving Kuna (6),Michael Johnston,31.05,12.25,5.97,7777,24.1kg,$41.00,520,M,01/07/2023,cannington
14,7,Molfetta Drive (4),Nicola Minutillo,31.1,13.0,5.76,4666,31.8kg,$17.00,520,M,01/07/2023,cannington
15,1,Nangar Chief (7),Shayne Williams,29.77,0.0,5.54,4211,29.3kg,$6.00,520,5,01/07/2023,cannington
16,2,Seriously Lush (1),Terrence Erenshaw,30.17,5.75,5.57,5532,25.3kg,$4.40,520,5,01/07/2023,cannington
17,3,Mohican Mistress (3),Maxwell Julien,30.22,6.25,5.46,3123,27.3kg,$34.00,520,5,01/07/2023,cannington
18,4,Indy Go Ruby (2),Justin Wood,30.28,7.25,5.61,6664,23.3kg,$41.00,520,5,01/07/2023,cannington
19,5,Runaway To Mars (8),Krystal Shinners,30.36,8.25,5.67,8776,37.1kg,$2.00,520,5,01/07/2023,cannington
20,6,No Limit Needed (5),Christine Robartson,30.5,10.25,5.45,2455,27.9kg,$5.00,520,5,01/07/2023,cannington
21,7,Stimulus (6),Christine Robartson,30.66,12.75,5.63,7888,27.7kg,$67.00,520,5,01/07/2023,cannington
